,title,release_year,popularity
34939,The Swissmakers,1978,0.806546
34940,The 5th Wave,2016,10.788263
34941,Go with Peace Jamil,2008,0.951189
34942,Prancer Returns,2001,0.811395
34943,A Few Dollars for Django,1966,0.682952
34944,Street Law,1974,0.00022
34945,"Cry, Onion!",1975,1.62344
34946,The Big Racket,1976,0.681936
34947,The Heroin Busters,1977,0.042847
34948,Kill Them All and Come Back Alone,1968,0.268979
34949,Eagles Over London,1969,0.444586
34950,Day of the Cobra,1980,0.069176
34951,Escape from the Bronx,1983,0.732103
34952,Jonathan of the Bears,1995,0.55084
34953,Johnny Hamlet,1968,0.274694
34954,Any Gun Can Play,1967,0.94847
34955,Payment in Blood,1967,0.054198
34956,Extralarge: Black Magic,1992,0.421229
34957,A Very Murray Christmas,2015,6.007801
34958,Elf: Buddy's Musical Christmas,2014,2.05959
34959,Wakko's Wish,1999,1.251338
34960,600 Miles,2016,3.733787
34961,Serial Killer 1,2015,5.127658
34962,L'Art de la fugue,2015,0.422533
34963,Lucky,2011,0.41789
34964,Pleased to Meet Me,2013,0.866074
34965,Executive Koala,2005,0.220642
34966,Orania,2013,0.011767
34967,The Power of Fear,2006,0.495092
34968,"10,000 Days",2014,1.807454
34969,Truman,2015,4.778359
34970,Call Me Claus,2001,6.262258
34971,Downtown '81,1981,0.423073
34972,The Wiz Live!,2015,1.160656
34973,Who Am I This Time?,1982,0.98175
34974,Spud 3: Learning to Fly,2014,1.187815
34975,Song of the Islands,1942,0.00179
34976,House Calls,1978,0.975702
34977,Awaken,2013,0.837087
34978,Bardelys the Magnificent,1926,0.978542
34979,Cattle Town,1952,0.314719
34980,"Hook, Line and Sinker",1930,0.172525
34981,It's in the Bag!,1945,0.595323
34982,Reaper,2015,1.753718
34983,"Easy Sex, Sad Movies",2014,2.900585
34984,Some Kind of a Nut,1969,0.487036
34985,The Caller,2008,0.648554
34986,The Dude Goes West,1948,0.590349
34987,The Last Breath,1999,0.072704
34988,Louder Than Words,2013,2.100842
34989,Apocalipsis sobre el río amarillo,1960,0.00129
34990,Eddie Izzard: Unrepeatable,1994,0.438574
34991,Sanjay's Super Team,2015,4.33573
34992,The Wave,2015,6.982302
34993,Schneider vs. Bax,2015,2.076154
34994,Cosmos,2015,1.26037
34995,A Small September Affair,2014,1.731338
34996,Cold Eyes of Fear,1971,0.47687
34997,Wir tun es für Geld,2014,0.05459
34998,If the Shoe Fits,1990,0.263049
34999,If I Had Four Dromedaries,1966,0.139913
35000,Night Wind,1999,0.203538
35001,Some Kind Of Hate,2015,1.624956
35002,L'Allée du Roi,1995,0.980696
35003,Drowning Ghost,2004,0.766605
35004,Svart Lucia,1992,0.002841
35005,Lady of Csejte,2015,1.574378
35006,The Visitors,1988,0.794247
35007,Highway of Tears,2014,0.022031
35008,Drone,2014,1.35076
35009,The President,2014,0.334111
35010,Home from Home – Chronicle of a Vision,2013,1.824098
35011,Mars Needs Women,1967,0.482867
35012,The Hollow,2015,2.410183
35013,Quantum Apocalypse,2010,1.51939
35014,End of the World,2013,1.912981
35015,The 12 Disasters of Christmas,2012,1.144133
35016,Earthfall,2015,1.727617
35017,10.0 Earthquake,2014,1.581577
35018,Mega Shark vs. Mecha Shark,2014,2.251209
35019,Chi-Raq,2015,12.023704
35020,Fateful Findings,2013,0.65892
35021,Heartstopper,2006,1.292089
35022,Naked as We Came,2013,1.095329
35023,Jim Henson’s Turkey Hollow,2015,0.625631
35024,Eating Out: Drama Camp,2011,1.198567
35025,Madeline: Lost in Paris,1999,0.912352
35026,Babysitting 2,2015,5.901413
35027,My Life Directed by Nicolas Winding Refn,2014,1.43713
35028,Emil and the Detectives,1931,0.54007
35029,The Knockout,1914,0.287549
35030,The Tramp,1915,1.940708
35031,Rageh Inside Iran,2007,0.038824
35032,The Irrefutable Truth About Demons,2000,0.47661
35033,Tokyo Raiders,2000,6.159032
35034,The Queen,1968,0.03653
35035,Weekend of a Champion,1972,0.24974
35036,Weekend of a Champion,2013,0.490537
35037,Men Boxing,1891,0.619106
35038,No Tomorrow,2010,0.005882
35039,The Garden of Sinners - Chapter 1: Overlooking View,2007,1.044894
35040,The Garden of Sinners - Chapter 2: A Study in Murder (Part 1),2007,2.079812
35041,The Garden of Sinners - Chapter 3: Remaining Sense of Pain,2008,2.222614
35042,The Garden of Sinners - Chapter 6: Oblivion Recording,2008,1.590718
35043,The Garden of Sinners - Chapter 7: A Study in Murder (Part 2),2009,0.894116
35044,Les Dissociés,2015,2.896562
35045,Monkey King: Hero Is Back,2015,3.759301
35046,Double Down,2005,0.220443
35047,Truth,2015,6.133745
35048,The Letters,2015,2.240259
35049,Another Gay Sequel: Gays Gone Wild!,2008,2.066138
35050,Christmas Icetastrophe,2014,2.008878
35051,The Invincible Masked Rider,1963,0.014994
35052,Seattle Superstorm,2012,10.049661
35053,Fury of Achilles,1962,0.126808
35054,"Rome, the other face of violence",1976,0.0401
35055,A Special Cop in Action,1976,0.494893
35056,Violent City,1975,0.001655
35057,7 Golden Monks,1966,0.138865
35058,Decameron proibitissimo (Boccaccio mio statte zitto),1972,0.059956
35059,Desirable Teacher,1981,1.983089
35060,Brave,1994,0.014213
35061,Just Jim,2015,1.03027
35062,Valentino,1951,0.328342
35063,Chicago Deadline,1949,0.965746
35064,The Unseen,1945,0.385475
35065,Desert Fury,1947,1.666871
35066,So Evil My Love,1948,0.802808
35067,Sealed Verdict,1948,0.003641
35068,Dino Time,2012,8.011533
35069,Our Times,2015,2.890544
35070,To the Fore,2015,1.268551
35071,Top Cat The Movie,2011,3.753514
35072,The Big Short,2015,13.143061
35073,The Throwaways,2015,2.877374
35074,A Chinese Ghost Story III,1991,3.346003
35075,Applesauce,2015,0.871957
35076,Christmas Eve,2015,2.36446
35077,John Lennon - Plastic Ono Band,2008,0.108041
35078,Sherlock Holmes,1916,0.096912
35079,The American Mall,2008,3.367755
35080,How to Win at Checkers (Every Time),2015,0.275362
35081,Two Tigers,2007,0.228445
35082,"Sex, Lies and Death",2011,0.110439
35083,Mrs. Lambert Remembers Love,1991,1.162197
35084,The Ridiculous 6,2015,6.287086
35085,Fighting Fish,2012,0.468508
35086,Loham,2015,0.633653
35087,Ennum Eppozhum,2015,0.535343
35088,Spirit,2012,0.499216
35089,Psychic Killer,1975,0.009183
35090,Chaos on the Bridge,2015,1.16084
35091,John Mulaney: The Comeback Kid,2015,1.548502
35092,L for Leisure,2014,0.04867
35093,Saw,2003,5.160339
35094,Northpole,2014,1.65579
35095,Ouzeri Tsitsanis,2015,0.064911
35096,Amy Schumer: Mostly Sex Stuff,2012,1.543344
35097,Loup,2009,1.330703
35098,American Hero,2015,3.747935
35099,Night Owls,2015,1.660851
35100,Led Zeppelin - Celebration Day,2012,5.431571
35101,The Incident,2014,1.140772
35102,The Chiefs,2004,0.002803
35103,Architecture 101,2012,2.52509
35104,Under the Rainbow,2013,2.751874
35105,April 9th,2015,2.091185
35106,I Believe in Miracles,2015,0.563543
35107,The Girl in the Book,2015,3.28083
35108,La Vague,1891,0.173584
35109,A Hand Shake,1892,0.248422
35110,Angels of Revolution,2014,0.290199
35111,Mojave,2015,4.393887
35112,Steak (R)évolution,2014,0.473593
35113,Visitors of the Night,1995,0.769962
35114,Motorcycle Gang,1994,0.590583
35115,Red Wine,2013,0.537292
35116,China Heavyweight,2012,0.045108
35117,Yalom's Cure,2014,0.563739
35118,Psalm 21,2009,0.578867
35119,Tumbledown,2015,10.932742
35120,9-Man,2014,0.024224
35121,La Sfida,1958,0.430255
35122,Many Wars Ago,1970,0.96872
35123,Chronicle of a Death Foretold,1987,1.389198
35124,The Palermo Connection,1990,0.743157
35125,Mortacci,1989,0.007223
35126,Il minestrone,1981,0.652262
35127,Bawdy Tales,1973,0.023982
35128,Ostia,1970,0.382045
35129,Beneath Loch Ness,2002,1.055415
35130,Atomic Train,1999,1.165723
35131,The Dream Is Alive,1985,0.344133
35132,Evil Alien Conquerors,2003,0.309733
35133,A Kid in Aladdin's Palace,1998,0.814318
35134,The Education Of Shelby Knox,2005,0.002353
35135,The Girl on the Stone,2007,0.041153
35136,Spy School,2008,4.042314
35137,Wizards of Waverly Place: The Movie,2009,5.206696
35138,China Dolls,1992,0.000112
35139,Second Skin,2009,0.214747
35140,Under the Electric Sky,2014,0.891692
35141,The Pit,2009,0.021738
35142,One Six Right,2005,0.663193
35143,The Hunchedback Horse,1947,0.177625
35144,Folies Bergère,2014,1.11984
35145,Friends from France,2013,0.896636
35146,Fatherland,1986,1.124466
35147,Ginger & Cinnamon,2003,0.755274
35148,Be Seeing You,1968,0.36791
35149,10%: What Makes a Hero?,2013,0.018845
35150,100 Ghost Street: The Return of Richard Speck,2012,0.942505
35151,The Unwanted,2014,0.571518
35152,The Wall,1983,0.001586
35153,Another Way,1982,0.455195
35154,The Legend of Bhagat Singh,2002,0.904409
35155,Stranded,2015,5.18104
35156,Gone Too Far!,2014,0.369106
35157,Sawney: Flesh of Man,2012,2.267245
35158,Inbred,2011,3.610042
35159,Chemerical,2009,0.11179
35160,For Lovers Only,2011,0.890792
35161,Heleno,2012,2.082922
35162,Maidan,2014,0.16355
35163,Zhit,2010,0.553507
35164,Snowman's Land,2010,0.354054
35165,The Heineken Kidnapping,2011,2.781244
35166,The Pink Floyd and Syd Barrett Story,2003,0.152314
35167,Rudolph's Shiny New Year,1976,1.402135
35168,Beltracchi - The Art of the Forgery,2014,0.923673
35169,Ghost in the Shell: The New Movie,2015,5.518129
35170,"Christmas, Again",2014,1.339057
35171,Archipelago,2010,1.644963
35172,Locust,2014,0.579741
35173,Little Thirteen,2012,2.12364
35174,Totally True Love,2011,1.644328
35175,Extraction,2015,8.075504
35176,Whiffs,1975,0.640909
35177,Fencing,1892,0.205474
35178,Nunca en horas de clase,1978,0.2815
35179,World of Tomorrow,2015,5.223297
35180,Night #1,2011,1.610014
35181,Dinosaur Island,1994,2.002248
35182,Zoolander 2,2016,10.155109
35183,Johan Falk: The Outlaws,2009,2.334434
35184,Johan Falk: Operation Näktergal,2009,1.546782
35185,The Pyramid,2007,0.404769
35186,View From A Blue Moon,2015,1.323536
35187,Anuvahood,2011,6.231965
35188,Shadey,1985,0.47762
35189,Tarzan in Manhattan,1989,0.33017
35190,Young Love,2001,0.898698
35191,Die Akte Golgatha,2010,0.056583
35192,Love at the Thanksgiving Day Parade,2012,1.425795
35193,Gangsta Granny,2013,1.210607
35194,Innocent Killers,2015,0.694197
35195,The Legend of Barney Thomson,2015,3.861768
35196,Mississippi Damned,2009,0.728953
35197,Ice Spiders,2007,2.286943
35198,Unbranded,2015,0.141191
35199,The Lion Guard: Return of the Roar,2015,5.97657
35200,The Samurai That Night,2012,0.407424
35201,After School,2008,0.142451
35202,"Justice, My Foot!",1992,2.21879
35203,Fight Back to School,1991,1.671627
35204,His Name was King,1971,0.429005
35205,The Lily of Belgium,1915,0.112814
35206,The Kindergarten Teacher,2014,1.146656
35207,A Fighter's Blues,2000,0.225155
35208,72 Tenants of Prosperity,2010,0.882086
35209,Vampire Circus,1972,1.72498
35210,Hitting the Apex,2015,1.948614
35211,How to Be Single,2016,8.898988
35212,Huge,2010,0.78636
35213,Winning Dad,2015,0.382444
35214,Wir sind die Neuen,2014,2.280715
35215,Memories of the Sword,2015,1.19611
35216,Encounters,2015,1.711247
35217,Anguish,2015,1.57501
35218,Doctor Mordrid,1992,2.428165
35219,Winning: The Racing Life of Paul Newman,2015,1.700266
35220,Marvel Super Hero Adventures: Frost Fight!,2015,1.093779
35221,Blue Exorcist: The Movie,2012,3.538578
35222,Finders Keepers,2015,1.001538
35223,Devil Dog: The Hound of Hell,1978,0.519687
35224,The Propaganda Game,2015,2.155148
35225,Darkness on the Edge of Town,2015,0.205807
35226,Two Step,2015,0.750754
35227,Assassins Run,2013,2.241405
35228,Bolshoi Babylon,2015,1.39876
35229,Bowery Buckaroos,1947,0.00118
35230,He Never Died,2015,6.78295
35231,Night Into Morning,1951,0.402496
35232,Shutter,2013,1.530521
35233,Steelyard Blues,1973,0.796176
35234,The Assassin,1961,0.431102
35235,10+10,2011,0.694146
35236,"The Green, Green Grass of Home",1982,0.217195
35237,Cheerful Wind,1981,0.003553
35238,Cute Girl,1980,0.300742
35239,The Battle Wizard,1977,0.580472
35240,The Black Marble,1980,0.267315
35241,The Last Fall,2012,0.561833
35242,Troublemakers,1994,2.230426
35243,The Perfect Weapon,1991,1.634827
35244,A Fare to Remember,1999,0.541818
35245,OzLand,2015,0.486995
35246,Another World,2014,2.226657
35247,Found in Time,2012,0.470742
35248,Raggedy Ann & Andy: A Musical Adventure,1977,0.215018
35249,The Christmas Carol,1949,0.625043
35250,The Testaments,2000,0.614776
35251,Samurai Cop 2: Deadly Vengeance,2015,3.3756
35252,Eskil & Trinidad,2013,0.058112
35253,Fraternity Row,1977,0.59935
35254,Sunshine Follows Rain,1946,0.100481
35255,Elves,1989,0.874661
35256,Murder in the Dark,2013,0.211111
35257,The Priests,2015,2.315594
35258,The Accidental Detective,2015,1.265446
35259,The Cat Vanishes,2011,0.207875
35260,The Thin Yellow Line,2015,1.266903
35261,The Masters of Suspense,2014,0.094963
35262,Hands off Mississippi,2007,0.900245
35263,The Runway,2010,0.166675
35264,A Town Without Christmas,2001,1.233926
35265,The Gnome,2005,0.314552
35266,The Zohar Secret,2015,0.448018
35267,Raw Force,1982,0.741194
35268,I Made a Splash,1980,0.444508
35269,Parasyte: Part 1,2014,3.346011
35270,Parasyte: Part 2,2015,2.240411
35271,Dark Awakening,2014,0.610094
35272,Halfweg,2014,0.269632
35273,Mr. Miracle,2014,0.432326
35274,Uuno Turhapuro – This Is My Life,2004,0.219689
35275,Uuno Turhapuro - pisnismies,1998,0.107109
35276,Tupla-Uuno,1988,0.07077
35277,Uuno Turhapuro – kaksoisagentti,1987,0.085015
35278,Uuno Turhapuro muuttaa maalle,1986,0.120042
35279,Uuno Turhapuron muisti palailee pätkittäin,1983,0.407039
35280,Uuno Turhapuro menettää muistinsa,1982,0.009113
35281,Uuno Turhapuron Aviokriisi,1981,0.149544
35282,Tup-akka-lakko,1980,0.000603
35283,The Test-tube Adult and Simo's Angels,1979,0.000308
35284,"Rautakauppias Uuno Turhapuro, presidentin vävy",1978,0.006091
35285,Häpy Endkö? Eli kuinka Uuno Turhapuro sai niin kauniin ja rikkaan vaimon,1977,0.221224
35286,Lottovoittaja UKK Turhapuro,1976,0.060764
35287,Professori Uuno D.G. Turhapuro,1975,0.003921
35288,Talvivaaran miehet,2015,0.018824
35289,Stealing Christmas,2003,0.383945
35290,Fifty Shades of Black,2016,6.785049
35291,"Totò, Peppino e i fuorilegge",1956,0.986756
35292,Pensavo fosse amore invece era un calesse,1991,0.000308
35293,The Band of Honest Men,1956,1.916468
35294,"Totò, lascia o raddoppia?",1956,0.399389
35295,O.S.S.,1946,0.560277
35296,Mr. Peabody and the Mermaid,1948,0.80741
35297,Temptation,1946,0.497273
35298,The Pied Piper,1942,0.074506
35299,The Man I Married,1940,0.187243
35300,Unlocking the Cage,2016,0.697445
35301,1 P.M.,1972,0.633395
35302,Jimi Plays Monterey,1986,1.087264
35303,Depeche Mode: 101,1989,1.088695
35304,The Return of the War Room,2008,0.006999
35305,Elaine Stritch: At Liberty,2002,0.089067
35306,Depeche Mode: The Videos 86-98,1998,0.83297
35307,David Bowie: Best Of Bowie,2002,0.431531
35308,Assume the Position with Mr. Wuhl,2007,0.007067
35309,Successful Alcoholics,2010,0.261062
35310,The Pee-wee Herman Show,1981,0.90922
35311,The Broken Tower,2012,5.120097
35312,Dreamkeeper,2003,3.599103
35313,A Cosmic Christmas,1977,0.005351
35314,The Monster of Mangatiti,2015,0.542716
35315,Nocturnal Animals,2016,18.908782
35316,A Tale of Two Thieves,2014,0.086024
35317,Tyke Elephant Outlaw,2015,0.248179
35318,A Syrian Love Story,2015,0.198835
35319,The Pardon,2013,1.242132
35320,Pete's Christmas,2013,7.473462
35321,Homeland (Iraq Year Zero),2016,0.247332
35322,Unnatural,2015,1.804845
35323,Lumberjack Man,2015,3.35736
35324,Daddy's Home,2015,8.009226
35325,Sisters,2015,13.799419
35326,Homemade Hillbilly Jam,2005,0.112165
35327,Pleasure Factory,2007,1.361779
35328,The Christmas Secret,2014,1.468411
35329,Just in Time for Christmas,2015,1.711581
35330,A Christmas Detour,2015,1.933367
35331,Angel of Christmas,2015,1.598157
35332,Once Upon A Holiday,2015,1.617017
35333,"Murder, She Baked: A Chocolate Chip Cookie Mystery",2015,2.997835
35334,Night Of The Living Deb,2015,4.69124
35335,"Murder, She Baked: A Plum Pudding Murder Mystery",2015,4.653375
35336,'Tis the Season for Love,2015,1.004732
35337,Ice Sculpture Christmas,2015,0.825129
35338,Charming Christmas,2015,0.755155
35339,I'm Not Ready for Christmas,2015,0.947398
35340,Merry Matrimony,2015,1.185419
35341,Christmas Incorporated,2015,2.256822
35342,12 Gifts of Christmas,2015,1.002746
35343,Crown for Christmas,2015,1.878526
35344,The Bridge,2015,1.397482
35345,On the Twelfth Day of Christmas,2015,0.747467
35346,A Christmas Melody,2015,1.468471
35347,Santa and the Ice Cream Bunny,1972,0.142255
35348,Amor Impossível,2015,0.559961
35349,Kung Fu Panda 3,2016,14.696548
35350,Mobile Suit Gundam F91,1991,0.861846
35351,Mobile Suit Gundam: Char's Counterattack,1988,1.639329
35352,Legend of the Galactic Heroes: My Conquest Is the Sea of Stars,1988,0.588754
35353,Naoko,2008,0.156022
35354,Everybody Has Secrets,2004,2.005229
35355,The Black Panthers: Vanguard of the Revolution,2015,0.778443
35356,Midnight Sun,2006,1.252695
35357,Sweet Lies,2008,0.14898
35358,The Hooligan Factory,2014,3.856935
35359,"Josee, the Tiger and the Fish",2003,0.917899
35360,Memoirs of a Teenage Amnesiac,2010,0.212271
35361,About Love,2005,0.226655
35362,The Slanted Screen,2006,0.303126
35363,Tokyo Girl,2008,0.074182
35364,Honey and Clover,2006,0.796677
35365,Finding Mr. Destiny,2010,0.54874
35366,Villain,2010,0.325326
35367,The Harmonium in My Memory,1999,1.893759
35368,Petty Romance,2010,0.889214
35369,Young Black Jack,2011,0.040265
35370,Very Young Girls,2007,0.192947
35371,Way of Blue Sky,2005,0.073596
35372,Ghost,2010,0.215013
35373,Rainbow Eyes,2007,0.186752
35374,4th Period Mystery,2009,0.911718
35375,Tomorrow's Joe,2011,0.635622
35376,LoveHotels,2006,0.011113
35377,The Seaside Motel,2010,0.219986
35378,Yuriko's Aroma,2010,0.693071
35379,Blowfish,2011,0.092584
35380,"Love, Pain and Vice Versa",2008,1.126962
35381,"Turn Left, Turn Right",2003,1.005361
35382,He's Mine Not Yours,2011,0.117226
35383,Rules of Dating,2005,0.711354
35384,Walking Vengeance,2008,0.214011
35385,Waiting for Good News,2009,0.310096
35386,Diary of June,2005,0.695878
35387,All About My Wife,2012,0.98012
35388,A Perfect Christmas List,2014,0.605492
35389,Christmas Town,2008,1.176964
35390,Waiting in the Dark,2006,0.35159
35391,Love in Disguise,2010,0.274655
35392,Black Kiss,2004,0.167467
35393,Code Name: Jackal,2012,1.322781
35394,Perfect Number,2012,1.040434
35395,Whatcha Wearin'?,2012,1.344487
35396,Akko's Secret,2012,0.993302
35397,Dorfman,2011,7.325924
35398,Spellbound,2011,1.996356
35399,Twinkle,1992,0.464681
35400,One Night Surprise,2013,2.005639
35401,A Christmas Kiss II,2014,1.896928
35402,Quatre étoiles,2005,0.934409
35403,The Substitute Husband,1936,0.001197
35404,The Sweet Escape,2015,2.84509
35405,R.O.T.O.R.,1987,0.811813
35406,Alligator 2 - The Mutation,1991,3.52572
35407,Flying,1986,1.354417
35408,Dick Tracy Meets Gruesome,1947,0.317036
35409,Marco Polo: One Hundred Eyes,2015,2.41637
35410,A Brave Heart: The Lizzie Velasquez Story,2015,0.161354
35411,Pizza,2005,1.061041
35412,Three Bewildered People in the Night,1987,0.035862
35413,The Doe Boy,2001,0.009465
35414,"Nestor, the Long-Eared Christmas Donkey",1977,0.448238
35415,Act Like You Love Me,2013,0.375314
35416,Gone Fishing,2012,0.843072
35417,Krisha,2016,3.438362
35418,All My Sons,1948,0.744989
35419,Ask a Policeman,1939,0.245237
35420,The Bachelor Father,1931,0.687631
35421,The Bohemian Girl,1936,1.096928
35422,Pimpernel Smith,1941,1.523435
35423,Tom Brown's School Days,1940,0.039299
35424,Unicorn City,2012,1.495721
35425,The End of a Great Era,2015,0.656706
35426,Under the Hawthorn Tree,2010,0.923702
35427,A.R.O.G.,2008,1.507568
35428,Rudolph and Frosty's Christmas in July,1979,0.003013
