,index,title,genres,id,release_year,runtime,popularity,cast,crew
3810,3810,Labyrinth of Lies,Drama History,287495,2014,122.0,9.046751,Alexander Fehling André Szymanski Friederike Becht Johann von Bülow Hansi Jochmann Robert Hunger-Bühler Gert Voss Johannes Krisch Peter Cieslinski Josephine Ehlert Elinor Eidt Christian Furrer Thomas Hessdörfer Andreas Manz-Kozar Robert Mika Tim Williams Hartmut Volle Udo Suchan Werner Wölbern Lukas Miko Timo Dierkes Mathis Reinhardt Michael Schernthaner Fritz Scheuermann Teresa Rizos Susanne Schäfer Stefan Wilkening Lisa Martinek Till Weinheimer Martin Rentzsch Victor Tremmel Giordano Tavor Matos Ercan Oeksuez Michelle-Ellen Jancik Ricarda Klingelhöfer Ellen Schulz Stephan Staudt Florian Riedl Igor Kljujic Rouven Blessing Sascha Hartmann André Kolbe Franziska Junge,Giulio Ricciarelli
3811,3811,Religulous,Comedy Documentary,13007,2008,101.0,9.045712,Bill Maher Jose Luis De Jesus Miranda Andrew Newberg Steve Burg Tal Bachman Jonathan Boulden Francis Collins George Coyne Benjamin Creme Jeremiah Cummings Fatima Elatik Yahuda Etzion Reginald Foster Mohamed Junas Gaffar Bill Gardiner Ted Haggard,Larry Charles
3812,3812,"Goodbye, Mr. Chips",Drama Romance,42852,1939,114.0,9.042737,Robert Donat Greer Garson Terry Kilburn John Mills Paul Henreid Judith Furse Lyn Harding Milton Rosmer Frederick Leister Louise Hampton David Tree Edmund Breon Jill Furse Scott Sunderland Austin Trevor Leonard Boucher Henry Caine David Croft Leo de Pokorny Clive Dunn Cyril Frankel Peter Gawthorne Dane Gordon Martita Hunt Simon Lack John Longden Patrick Ludlow Guy Middleton Phyllis Morris Cyril Raymond J.H. Roberts Michael Shepley Nigel Stock Ronald Ward Caven Watson Jack Lambert,Sam Wood
3813,3813,Nashville,Drama Music,3121,1975,159.0,9.042678,David Arkin Barbara Baxley Ned Beatty Karen Black Ronee Blakley Timothy Brown Keith Carradine Geraldine Chaplin Robert DoQui Shelley Duvall Allen Garfield Henry Gibson Scott Glenn Jeff Goldblum Barbara Harris David Hayward Michael Murphy Allan F. Nicholls Dave Peel Cristina Raines Bert Remsen Lily Tomlin Gwen Welles Keenan Wynn James Dan Calvert Donna Denton Merle Kilgore Carol McGinnis Sheila Bailey Patti Bryant Richard Baskin Jonnie Barnett Vassar Clements Sue Barton Elliott Gould Julie Christie,Robert Altman
3814,3814,Baahubali 2: The Conclusion,Action Adventure History War,350312,2017,161.0,9.042261,Prabhas Rana Daggubati Sathyaraj Anushka Shetty Nassar Ramya Krishnan Subbaraju Santosh Tamanna Bhatia Prudhviraj Rohini,S.S. Rajamouli
3815,3815,The Visitor,Crime Drama Music,12473,2007,104.0,9.04083,Richard Jenkins Haaz Sleiman Danai Gurira Hiam Abbass Marian Seldes Maggie Moore Richard Kind Michael Cumpsty Bill McHenry Tzahi Moskovitz,Tom McCarthy
3816,3816,Insidious: Chapter 2,Horror Thriller,91586,2013,106.0,9.040324,Patrick Wilson Rose Byrne Ty Simpkins Lin Shaye Barbara Hershey Steve Coulter Leigh Whannell Angus Sampson Andrew Astor Hank Harris Jocelin Donahue Lindsay Seim Danielle Bisutti Tyler Griffin Garrett Ryan Tom Fitzpatrick Priscilla Garita Michael Beach J. Larose Brooke Peoples Edwina Findley Dickerson Stephanie Pearson Jorge-Luis Pallo Jenna Ortega Dannay Rodriguez Sienna Farall Jack Walsh Brynn Bowie Madison Bowie Dylan Quigg Kimberly Ables Jindra,James Wan
3817,3817,A Far Off Place,Drama Adventure,24736,1993,100.0,9.040158,Reese Witherspoon Ethan Embry Jack Thompson Sarel Bok Robert John Burke Patricia Kalember Daniel Gerroll Maximilian Schell,Mikael Salomon
3818,3818,Sadako 3D,Horror,140441,2012,96.0,9.039479,Ai Hashimoto Satomi Ishihara Kôji Seto Yusuke Yamamoto Shota Sometani Ryôsei Tayama,Tsutomu Hanabusa
3819,3819,The Dukes of Hazzard,Action Adventure Comedy,6519,2005,104.0,9.039467,"Johnny Knoxville Seann William Scott Jessica Simpson Willie Nelson Burt Reynolds M.C. Gainey James Roday David Koechner Michael Weston Nikki Griffin Alice Greczyn Joe Don Baker Lynda Carter Kevin Heffernan Steve Lemme Michael Roof Jack Polick Jacqui Maxwell Charlie Finn ""Therial Houseman DeClouet"" Jim Cody Williams Junior Brown",Jay Chandrasekhar
3820,3820,Ten Thousand Saints,Comedy Drama Music,253406,2015,113.0,9.036787,"Ethan Hawke Asa Butterfield Hailee Steinfeld Emile Hirsch Emily Mortimer Julianne Nicholson Avan Jogia Nadia Alexander ""Jeff ODonnell"" Lauren Milberger",Shari Springer Berman Robert Pulcini
3821,3821,Chopper,Crime Drama Thriller,9519,2000,94.0,9.035898,Eric Bana Simon Lyndon David Field Bill Young Daniel Wyllie,Andrew Dominik
3822,3822,Five Star Final,Crime Drama,42669,1931,89.0,9.035549,Edward G. Robinson Marian Marsh H.B. Warner Anthony Bushell George E. Stone Frances Starr Ona Munson Boris Karloff Aline MacMahon Oscar Apfel Purnell Pratt Robert Elliott,Mervyn LeRoy
3823,3823,Predators,Action Science Fiction Adventure Thriller,34851,2010,107.0,9.034929,Topher Grace Alice Braga Laurence Fishburne Adrien Brody Danny Trejo Walton Goggins Oleg Taktarov Louis Ozawa Changchien Carey Jones Brian Steele Derek Mears Mahershala Ali,Nimród Antal
3824,3824,The Legend of Bagger Vance,Fantasy Drama,4958,2000,126.0,9.034884,"Matt Damon Bruce McGill Charlize Theron Will Smith Joel Gretsch J. Michael Moncrief Wilbur Fitzgerald E. Roger Mitchell Carrie Preston Trip Hamilton ""Michael ONeill"" Peter Gerety Jack Lemmon",Robert Redford
3825,3825,Bratz,Comedy,14123,2007,110.0,9.033651,Logan Browning Janel Parrish Nathalia Ramos Skyler Shaye Chelsea Kane Anneliese van der Pol Malese Jow Ian Nelson Jon Voight Lainie Kazan William May Emily Rose Everhard Chet Hanks Carl Rux Kim Morgan Greene Sasha Cohen Andrea Edwards Constance Hsu Tami-Adrian George Kadeem Hardison Sean McNamara Lee Reherman Daniel Booko Zach Cumer Jerad Anderson Madison Riley Scot Nery Brando Murphy Sarah Hernandez Rick Adams Jackie Kreisler Damian Daly Kelly Crean Steven Anthony Lawrence Michael Stellman Nina Luna Susie Singer Carter Paula Froelich Haley Busch Jordan Benedict Emma Raimi Stephen Lunsford,Sean McNamara
3826,3826,Open Season 2,Adventure Animation Comedy Family,13690,2008,76.0,9.031276,Mike Epps Joel McHale Jane Krakowski Billy Connolly Crispin Glover Steve Schirripa Georgia Engel Diedrich Bader Cody Cameron Fred Stoller Olivia Hack Danny Mann Matthew W. Taylor Nika Futterman Sean Mullen Michelle Murdocca Jacquie Barnbrook,"""Matthew OCallaghan"" Todd Wilderman"
3827,3827,Pet,Horror Thriller,353979,2016,94.0,9.030904,"Dominic Monaghan Ksenia Solo Jennette McCurdy ""DaVone McDonald"" Nathan Parsons Janet Song Denise Garcia Gary J. Tunnicliffe John Ross Bowie Sean Blakemore Rachel Robinson",Carles Torrens
3828,3828,Outcast,Action,289720,2014,98.0,9.029641,Hayden Christensen Nicolas Cage Liu Yifei Summer Jike Andy On Anoja Dias Bolt Byron Lawson Fernando Chien Jawed El Berni Preston Baker Ron Smoorenburg Alaa Safi Paul Philip Clark Manel Soler Daxing Zhang Max Huang,Nick Powell
3829,3829,The Trigger Effect,Drama Thriller,58770,1996,94.0,9.028947,Kyle MacLachlan Elisabeth Shue Dermot Mulroney Richard T. Jones Bill Smitrovich Michael Rooker Tori Kristiansen Tyra Kristiansen Rick Worthy Edhem Barker Tyrone Tann Mônica Torres,David Koepp
3830,3830,Four Rooms,Crime Comedy,5,1995,98.0,9.026586,Tim Roth Antonio Banderas Jennifer Beals Madonna Marisa Tomei Bruce Willis Quentin Tarantino Sammi Davis Amanda de Cadenet Valeria Golino Lili Taylor Lawrence Bender Ione Skye Alicia Witt David Proval Lana McKissack Tamlyn Tomita Kathy Griffin Paul Calderon Salma Hayek Patricia Vonne Danny Verduzco Kimberly Blair Marc Lawrence,Allison Anders Alexandre Rockwell Robert Rodriguez Quentin Tarantino
3831,3831,We Are Your Friends,Drama Music Romance,301351,2015,96.0,9.023686,Zac Efron Emily Ratajkowski Wes Bentley Nick Rotteveel Alessandro Lindblad Jon Abrahams Shiloh Fernandez Jon Bernthal Vanessa Lengies Miranda Rae Mayo Rob Silverman Nev Schulman Molly Hagan Jonny Weston Alex Shaffer Alicia Coppola Wiley M. Pickett Brittany Furlan Rebecca Forsythe Joey Rudman Kelsey Formost Scarlett Benchley Devon Barnes Timothy Granaderos Raleigh Adams Kerry Stein Ayden Mayeri Andrew Bachelor Dillon Francis,Max Joseph
3832,3832,"Good Morning, Vietnam",Comedy Drama War,801,1987,121.0,9.023282,Robin Williams Forest Whitaker Tung Thanh Tran Chintara Sukapatana Bruno Kirby Robert Wuhl J.T. Walsh Noble Willingham Richard Edson Juney Smith Richard Portnow Cu Ba Nguyen Dan Stanton Don Stanton Floyd Vivino,Barry Levinson
3833,3833,The Man from Nowhere,Action Thriller Crime,51608,2010,119.0,9.023244,Won Bin Kim Sae-ron Kim Tae-hoon Kim Hee-won Kim Seong-oh Lee Jong-pil Thanayong Wongtrakul Kim Hyo-Seo Song Young-chang Baek Su-Ryeon Nam Kyung-eub Kwak Do-won Jo Seok-hyeon Hong So-Hee,Lee Jeong-Beom
3834,3834,The Lives of Others,Drama Thriller,582,2006,137.0,9.02255,Martina Gedeck Ulrich Mühe Sebastian Koch Ulrich Tukur Thomas Thieme Hans-Uwe Bauer Volkmar Kleinert Matthias Brenner Bastian Trost Charly Hübner Herbert Knaup Marie Gruber Hinnerk Schönemann Thomas Arnold Ludwig Blochberger Volker Michalowski Werner Daehn Martin Brambach Hubertus Hartmann Paul Faßnacht Paul Maximilian Schüller Susanna Kraus Michael Gerber Fabian von Klitzing Harald Polzin Sheri Hagen Gitta Schweighöfer Hildegard Schroedter Inga Birkenfeld Jens Wassermann Kai Ivo Baulitz Anabelle D. Munro Klaus Münster Gabi Fleming,Florian Henckel von Donnersmarck
3835,3835,Grave Encounters 2,Horror,134366,2012,95.0,9.021941,Reese Alexander Stephanie Bennett Jeffrey Bowyer-Chapman Richard Harmon Howie Lai Leanne Lapp Meeshelle Neal Dylan Playfair Andrew Amphlett Sean Rogerson,John Poliquin
3836,3836,Police Academy 2: Their First Assignment,Comedy Crime,10157,1985,87.0,9.021668,Steve Guttenberg Bubba Smith David Graf Michael Winslow Bobcat Goldthwait Colleen Camp Bruce Mahler Marion Ramsey Art Metrano George Gaynes Julie Brown Tim Kazurinsky Christopher Jackson,Jerry Paris
3837,3837,Ronal the Barbarian,Animation Adventure Fantasy,79433,2011,85.0,9.021421,Anders Juul Hadi Ka-Koush Lærke Winther Andersen Brian Lykke Lars Mikkelsen Peter Aude Lars Bom Ole Thestrup Preben Kristensen Brigitte Nielsen César Mourão Sven-Ole Thorsen Ole Ernst Jesper Binzer Allan Olsen Jens Jacob Tychsen Bodil Jørgensen Szhirley Niels Rahr Dee Snider,Kresten Vestbjerg Andersen Thorbjørn Christoffersen Philip Einstein Lipski
3838,3838,Mission to Mars,Science Fiction,2067,2000,114.0,9.021107,"Gary Sinise Tim Robbins Don Cheadle Connie Nielsen ""Jerry OConnell"" Peter Outerbridge Kavan Smith Jill Teed Elise Neal Kim Delaney Armin Mueller-Stahl Marilyn Norry Freda Perry Lynda Boyd Patricia Harras Robert Bailey Jr. Britt McKillip",Brian De Palma
3839,3839,Match Point,Drama Thriller Crime Romance,116,2005,124.0,9.020372,"Jonathan Rhys Meyers Scarlett Johansson Emily Mortimer Brian Cox Penelope Wilton James Nesbitt Ewen Bremner Miranda Raison Margaret Tyzack Rupert Penry-Jones Toby Kebbell Alexander Armstrong Matthew Goode Paul Kaye Mark Gatiss Simon Kunz Geoffrey Streatfeild John Fortune ""Anthony ODonnell"" Rose Keegan Zoe Telford Scott Handy Selina Cadell Georgina Chapman Colin Salmon Steve Pemberton Janis Kelly Alan Oke Emily Gilchrist Eddie Marsan",Woody Allen
3840,3840,Little Caesar,Drama Action Crime,27899,1931,79.0,9.019985,Edward G. Robinson Douglas Fairbanks Jr. Glenda Farrell William Collier Jr. Sidney Blackmer Ralph Ince Thomas E. Jackson Stanley Fields Maurice Black George E. Stone Armand Kaliz Nicholas Bela Lucille La Verne,Mervyn LeRoy
3841,3841,The Out-of-Towners,Comedy,8970,1999,90.0,9.019881,Steve Martin Goldie Hawn John Cleese Mark McKinney Jessica Cauffiel Charlie Dell Tom Riis Farrell Cynthia Nixon Josh Mostel Anne Haney Carlease Burke,Sam Weisman
3842,3842,Joe Versus the Volcano,Fantasy Comedy Science Fiction Romance,2565,1990,102.0,9.019396,Tom Hanks Meg Ryan Lloyd Bridges Dan Hedaya Ossie Davis Barry McGovern Robert Stack Amanda Plummer Lala Sloatman Abe Vigoda Dan Hedaya Nathan Lane Carol Kane,John Patrick Shanley
3843,3843,The Siege,Drama Action Thriller Crime,9882,1998,116.0,9.019114,Denzel Washington Annette Bening Bruce Willis Tony Shalhoub Sami Bouajila Mark Valley Jack Gwaltney David Proval Lance Reddick Aasif Mandvi Wood Harris David Costabile Said Faraj Christian Chase,Edward Zwick
3844,3844,Look Who's Talking Now!,Romance Comedy Family,11982,1993,96.0,9.016076,John Travolta Kirstie Alley Lysette Anthony Diane Keaton Danny DeVito Olympia Dukakis David Gallagher Tabitha Lupien Charles Barkley George Segal,Tom Ropelewski
3845,3845,The Pope Must Die,Comedy,79927,1991,96.0,9.015632,"Robbie Coltrane ""Beverly DAngelo"" Alex Rocco Adrian Edmondson Paul Bartel Herbert Lom Jeff Beck",Peter Richardson
3846,3846,Faster,Crime Drama Action Thriller,41283,2010,98.0,9.014972,Dwayne Johnson Billy Bob Thornton Maggie Grace Carla Gugino Tom Berenger Jan Hoag Courtney Gains Michael Irby Josh Clark Michael Blain-Rozgay Mike Epps Sidney S. Liufau Moon Bloodgood Adewale Akinnuoye-Agbaje Oliver Jackson-Cohen Jennifer Carpenter Geraldine Keams Buzz Belmondo Ski Carr Jim Gaines,George Tillman Jr.
3847,3847,The Benefactor,Drama,328901,2015,90.0,9.013856,Dakota Fanning Theo James Richard Gere Clarke Peters Cheryl Hines Dylan Baker Tibor Feldman Roy James Wilson Brian Anthony Wilson Dennisha Pratt Lyssa Roberts Matthew Daisher Michael Daisher Justin Goncalves Ian Bonner Derrick T. Lewis Andrea Havens Rory Ogden Jeffrey Mowery Michele Everwine Marc Bicking Maria Breyman Erica Lynne Marszalek Marko Caka Jennifer Butler Erica Cho Lynn Golden Kelly Buterbaugh Evan Fenster Jayson Williams Lavonne Nichols Yesenia Mercado Megan Rose Kimberly Villanova Dennis Lauricella Barbara Edwards Mihir Pathak Michelle Santiago Giovanna Labozzetta Amanda Wilson Jaclyn McHugh Nola Sanginiti Deidre Washington Kayla Grasser Laura Hart Gregory Brown Shawn Gonzalez Ryan Shank Heather Soellner Sean Zerbe,Andrew Renzi
3848,3848,Harlem Nights,Comedy Crime Drama,9085,1989,116.0,9.01086,Eddie Murphy Richard Pryor Redd Foxx Danny Aiello Michael Lerner Della Reese Berlinda Tolbert Lela Rochon Jasmine Guy Christopher Jackson,Eddie Murphy
3849,3849,Grimm Love,Drama Thriller,9639,2006,87.0,9.008456,Keri Russell Thomas Kretschmann Thomas Huber Rainier Meissner Marcus Lucas Angelika Bartsch Alexander Martschewski Nils Dommning Pascal Andres Axel Wedekind,Martin Weisz
3850,3850,The Protector,Action Crime Drama Thriller,8982,2005,108.0,9.005167,Tony Jaa Petchtai Wongkamlao Bongkoj Khongmalai Xing Jing Nathan Jones Johnny Trí Nguyễn Lateef Crowder Jon Foo Damian de Montemas David Asavanond,Prachya Pinkaew
3851,3851,The Watcher in the Woods,Fantasy Horror Science Fiction Thriller,21970,1980,83.0,9.003838,Bette Davis Lynn-Holly Johnson Kyle Richards Carroll Baker David McCallum Benedict Taylor Frances Cuka Richard Pasco Ian Bannen Katharine Levy Eleanor Summerfield Georgina Hale Dominic Guard,John Hough
3852,3852,Empire State,Action Drama,169209,2013,94.0,9.003792,Liam Hemsworth Dwayne Johnson Emma Roberts Nikki Reed Lydia Hull Michael Angarano Shenae Grimes Jerry Ferrara James Ransone Chris Diamantopoulos Michael Rispoli Gia Mantegna Paul Ben-Victor Sharon Angela Roger Guenveur Smith Bonnie Bentley Wayne Pére Tony Bentley Karen Clark,Dito Montiel
3853,3853,Two for the Money,Comedy Crime Drama Thriller,9910,2005,122.0,9.003792,Al Pacino Matthew McConaughey Rene Russo Armand Assante Jeremy Piven Jaime King Kevin Chapman Gedde Watanabe Carly Pope Charles Carroll Ralph Garman Chrislyn Austin Craig Veroni Gerard Plunkett Stephen Dimopoulos Denise Galik Steve Makaj Gary Hudson Jeremy Guilbaut James Kirk,D.J. Caruso
3854,3854,Search Party,Comedy,239568,2014,93.0,9.003162,Adam Pally T.J. Miller Thomas Middleditch Alison Brie Krysten Ritter Shannon Woodward Steffie Grote Lance Reddick Jason Mantzoukas Taryn Terrell Rosa Salazar Brian Huskey Carla Greene Jon Glaser J.B. Smoove Riki Lindhome Kate Micucci,Scot Armstrong
3855,3855,Brick,Drama Mystery,9270,2005,110.0,9.00314,"Joseph Gordon-Levitt Nora Zehetner Lukas Haas Noah Fleiss ""Matt OLeary"" Emilie de Ravin Noah Segan Meagan Good Brian J. White Richard Roundtree",Rian Johnson
3856,3856,While She Was Out,Action Adventure Drama Horror Thriller,15749,2008,108.0,9.002146,Kim Basinger Lukas Haas Craig Sheffer Luke Gair Leonard Wu Luis Chávez Rachel Hayward,Susan Montford
3857,3857,The Caveman's Valentine,Drama Mystery Thriller,25208,2001,105.0,9.001823,Samuel L. Jackson Colm Feore Ann Magnuson Aunjanue Ellis Tamara Tunie Anthony Michael Hall,Kasi Lemmons
3858,3858,The Caine Mutiny,Drama War,10178,1954,124.0,8.999948,Humphrey Bogart Van Johnson Fred MacMurray Robert Francis May Wynn José Ferrer E.G. Marshall Tom Tully Arthur Franz Lee Marvin Warner Anderson Claude Akins Katherine Warren Jerry Paris Steve Brodie Sam Harris Bert Stevens Don Anderson Herbert Anderson Joe Haworth James Best Whit Bissell Robert Bray Kenneth MacDonald Paul McGuire Tyler McVey Steve Pendleton Don Keefer James Conaty Ted Cooper Don Dillaway Don Dubbins Johnny Duncan Roy Jenson Frank Losee Jr. James Edwards Todd Karns Dayton Lummis Patrick Miller Barry Norton James Todd,Edward Dmytryk
3859,3859,Annie,Comedy Drama Family Music,15739,1982,127.0,8.997507,Aileen Quinn Albert Finney Carol Burnett Ann Reinking Tim Curry Bernadette Peters Geoffrey Holder Roger Minami Toni Ann Gisondi Rosanne Sorrentino Lara Berk April Lerman Robin Ignico Lucie Stewart Edward Herrmann,John Huston
3860,3860,Misconduct,Drama Thriller,373314,2016,106.0,8.996087,Josh Duhamel Alice Eve Malin Åkerman Lee Byung-hun Julia Stiles Glen Powell Al Pacino Anthony Hopkins,Shintaro Shimosawa
3861,3861,The Best Offer,Drama Romance Crime Mystery,152742,2013,124.0,8.995603,Geoffrey Rush Jim Sturgess Sylvia Hoeks Donald Sutherland Maximilian Dirr Philip Jackson Dermot Crowley Liya Kebede Hannah Britland Brigitte Christensen Kiruna Stamell Caterina Capodilista Gen Seto Klaus Tauber Laurence Belgrave Sean Buchanan John Benfield,Giuseppe Tornatore
3862,3862,Better Off Dead...,Comedy,13667,1985,97.0,8.994189,John Cusack David Ogden Stiers Kim Darby Demian Slade Scooter Stevens Diane Franklin Curtis Armstrong Yuji Okumoto Brian Imada Laura Waterbury Dan Schneider Chuck Mitchell Amanda Wyss Aaron Dozier Frank Burt Avalon Vincent Schiavelli Taylor Negron E.G. Daily,Savage Steve Holland
3863,3863,Ichi the Killer,Action Comedy Crime,9696,2001,129.0,8.992796,Tadanobu Asano Nao Omori Shinya Tsukamoto Paulyn Sun Susumu Terajima Shun Sugata Toru Tezuka Yoshiki Arizono Kiyohiko Shibukawa Satoshi Niizuma Suzuki Matsuo Jun Kunimura SABU Moro Morooka Houka Kinoshita,Takashi Miike
3864,3864,The Banger Sisters,Comedy Drama,9034,2002,98.0,8.992438,Goldie Hawn Susan Sarandon Geoffrey Rush Erika Christensen Robin Thomas Eva Amurri Martino Matthew Carey Andre Ware,Bob Dolman
3865,3865,Batman,Family Adventure Comedy Science Fiction Crime,2661,1966,105.0,8.991532,Adam West Burt Ward Lee Meriwether Cesar Romero Burgess Meredith Frank Gorshin Alan Napier Neil Hamilton Stafford Repp Madge Blake Reginald Denny Milton Frome Gil Perkins Dick Crockett George Sawaya Van Williams Jack LaLanne Arthur Tovey,Leslie H. Martinson
3866,3866,Tightrope,Mystery Thriller Crime Drama,11707,1984,115.0,8.991304,Clint Eastwood Geneviève Bujold Dan Hedaya Alison Eastwood Jenny Beck Marco St. John Jamie Rose,Richard Tuggle
3867,3867,Four Weddings and a Funeral,Comedy Drama Romance,712,1994,117.0,8.990345,Hugh Grant Andie MacDowell James Fleet Simon Callow John Hannah Kristin Scott Thomas David Bower Charlotte Coleman Rowan Atkinson Anna Chancellor Timothy Walker Sara Crowe Ronald Herdman Elspet Gray Philip Voss Rupert Vansittart Nicola Walker Struan Rodger David Haig Sophie Thompson Corin Redgrave Amanda Mealing Anna Chancellor Bernice Stegers Robert Lang Jeremy Kemp Ken Drury Struan Rodger Polly Kemp,Mike Newell
3868,3868,The Land Before Time II: The Great Valley Adventure,Animation Family Adventure,15997,1994,73.0,8.98856,Scott McAfee Candace Hutson Heather Hogan Jeff Bennett Rob Paulsen Linda Gary Kenneth Mars John Ingle Tress MacNeille,Roy Allen Smith
